;Unnamed: 0;created_at;favorite_count;id_str;is_retweet;retweet_count;source;text;sentiment;topic_words
104;104;2018-02-28 18:36:53;66631;968917941671612416;False;14381;Twitter for iPhone;Starting at a small Bible School in Florida, Billy Graham soon led a nationwide revival. From a large tent in Los Angeles, to one hundred thousand people in a single day at Yankee Stadium, to more than two million people at Madison Square Garden over sixteen weeks in 1957... https://t.co/z1vvAemlBP;0.0;['help', 'regs', 'supporter']
105;105;2018-02-28 17:10:22;75066;968896168230051840;False;17637;Twitter for iPhone;Today, in the center of this great Chamber lies Billy Graham â€“ an Ambassador for Christ who reminded the world of the power of prayer and the gift of Godâ€™s grace. https://t.co/5aMh8nFPJW;0.8305;['Texas', 'Railroad', 'Man']
106;106;2018-02-28 14:34:37;90393;968856971075051520;False;25454;Twitter for iPhone;Why is A.G. Jeff Sessions asking the Inspector General to investigate potentially massive FISA abuse. Will take forever, has no prosecutorial power and already late with reports on Comey etc. Isnâ€™t the I.G. an Obama guy? Why not use Justice Department lawyers? DISGRACEFUL!;-0.8698;['low.â€�', 'market', 't.co/aL7aVoR7XC']
107;107;2018-02-28 14:08:21;112466;968850364383596544;False;21076;Twitter for iPhone;45 year low on illegal border crossings this year. Ice and Border Patrol Agents are doing a great job for our Country. MS-13 thugs being hit hard.;-0.25;['Make', 'Lt.', 'Paxton']
108;108;2018-02-28 12:29:56;101499;968825596133478400;False;22435;Twitter for iPhone;I have decided that sections of the Wall that California wants built NOW will not be built until the whole Wall is approved. Big victory yesterday with ruling from the courts that allows us to proceed. OUR COUNTRY MUST HAVE BORDER SECURITY!;0.7371;['President', 'nothing', 'firing']
109;109;2018-02-28 12:02:58;94791;968818810005450752;False;23665;Twitter for iPhone;"The Heritage Foundation has just stated that 64% of the Trump Agenda is already done, faster than even Ronald Reagan. â€œWeâ€™re blown away,â€� said Thomas Binion of Heritage, President Trump â€œis very active, very conservative and very effective. Huge volume &amp; spectrum of issues.â€�";0.8387;['evidence', 'collusion', 'obstruction']
110;110;2018-02-28 04:28:31;100927;968704442110545920;False;23735;Twitter for iPhone;Big legal win today. U.S. judge sided with the Trump Administration and rejected the attempt to stop the government from building a great Border Wall on the Southern Border. Now this important project can go forward!;0.7345;['point', 'treasure', 'others']
112;112;2018-02-27 22:58:19;50474;968621347294318592;False;12170;Twitter for iPhone;.@SenatorWicker of Mississippi has been a great supporter and incredible help in getting our massive Tax Cut Bill done and approved. Also big help on cutting regs. I am with him in his re-election all the way!;0.902;['side', 'lot', 'otherâ€¦']
113;113;2018-02-27 22:55:36;65317;968620661349470208;False;15591;Twitter for iPhone;Texas LC George P. Bush backed me when it wasnâ€™t the politically correct thing to do, and I back him now. Also, AC Sid Miller has been with me from the beginning, he is â€œTrumpâ€™s Man in Texas.â€� Also support Comptroller Glenn Hegar, and Railroad Commissioner Christi Craddick.;0.4215;['DACA', 'one', 'realDonaldTrump']
114;114;2018-02-27 18:18:22;57933;968550893015707648;False;13566;Twitter for iPhone;â€œAmerican consumers are the most confident they've been since 2000....A strong job market is boosting confidence. The unemployment rate has stayed at a 17-year low.â€� https://t.co/aL7aVoR7XC;0.8622;['Enjoy', 'FoxNews', 'JudgeJeanine']
115;115;2018-02-27 18:11:19;106481;968549117625602048;False;29452;Twitter for iPhone;I want to encourage all of my many Texas friends to vote in the primary for Governor Greg Abbott, Senator Ted Cruz, Lt. Gov. Dan Patrick, and Attorney General Ken Paxton. They are helping me to Make America Great Again! Vote early or on March 6th.;0.9229999999999999;['FoxNews', 'Schiff', 'So']
117;117;2018-02-27 12:45:58;92849;968467243192537088;False;23576;Twitter for iPhone;â€œWeâ€™ve seen NO EVIDENCE OF COLLUSION....I have seen nothing, the firing of James Comey and all of the aftermath, that suggests that the President has obstructed justice because heâ€™s exercising his power as the President of the U.S. I just donâ€™t see it.â€�  Judge Ken Starr;0.3618;['FBI', 'DNC', 'Wow']
118;118;2018-02-27 12:28:59;65604;968462966864609280;False;14848;Twitter for iPhone;â€œIâ€™ve been skeptical about the collusion and obstruction claims for the last year. I just donâ€™t see the evidence....in terms of the collusion, itâ€™s all a bit implausible based on the evidence we have.â€�  Jonathan Turley on @FoxNews;-0.3182;['government', 'memo', 'surveillance']
119;119;2018-02-27 11:59:30;69464;968455547094753280;False;19756;Twitter for iPhone;â€œHeâ€™s got a very good point. Somebody in the Justice Department has a treasure trove of evidence of Mrs. Clintonâ€™s criminality at her own hands, or through others, that ought to be investigated. I fully agree with the President on that.â€� @judgenapolitano on @marthamaccallum Show;0.8906;['President', 'SAME', 'Republicans']
120;120;2018-02-25 19:43:34;0;967847560248426496;True;14056;Twitter for iPhone;RT @WhiteHouse: Merit-based immigration reform will benefit American workers and relieve the strain imposed by our current system on Federaâ€¦;0.6124;['DACA', 'mind', 'sight']
122;122;2018-02-25 03:11:28;0;967597887545896960;True;14823;Twitter for iPhone;"RT @FoxNews: President @realDonaldTrump on Dem FISA memo: ""A lot of bad things happened on the other side, not on this side, but the otherâ€¦";-0.3071;['country', 'election', 'United']
123;123;2018-02-25 03:10:28;0;967597639293382656;True;13616;Twitter for iPhone;"RT @FoxNews: President @realDonaldTrump on DACA: ""I'm the one that's pushing DACA and the Democrats are nowhere to be found."" https://t.co/â€¦";0.0;['people', 'bonus', 'students']
124;124;2018-02-25 01:00:46;50149;967564998238142464;False;8673;Twitter for iPhone;I will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. Enjoy!;0.5411;['Mental', 'Raise', 'emphasis']
125;125;2018-02-25 00:56:35;77192;967563946063523840;False;19619;Twitter for iPhone;â€œCongressman Schiff omitted and distorted key factsâ€� @FoxNews  So, what else is new. He is a total phony!;-0.4574;['t.co/gDxxJdZQUm', 'history', 'Lowest']
126;126;2018-02-24 23:44:11;74190;967545724362739712;False;19471;Twitter for iPhone;â€œRussians had no compromising information on Donald Trumpâ€� @FoxNews  Of course not, because there is none, and never was. This whole Witch Hunt is an illegal disgrace...and Obama did nothing about Russia!;-0.8221;['job', 'United', 'men']
127;127;2018-02-24 23:20:06;80551;967539664692350976;False;21940;Twitter for iPhone;Dem Memo: FBI did not disclose who the clients were - the Clinton Campaign and the DNC. Wow!;0.6239;['TurnbullMalcolm', 'WhiteHouse', 'Today']
128;128;2018-02-24 23:16:13;83203;967538684789739520;False;20911;Twitter for iPhone;The Democrat memo response on government surveillance abuses is a total political and legal BUST. Just confirms all of the terrible things that were done. SO ILLEGAL!;-0.9161;['t.co/5GDh7Jonkv', 'profound', 'motto']
129;129;2018-02-24 22:26:15;99968;967526110249537536;False;25570;Twitter for iPhone;BIG CPAC STRAW POLL RESULTS: 93% APPROVE OF THE JOB PRESIDENT TRUMP IS DOING (Thank you!). 50% say President Trump should Tweet MORE or SAME (funny!). 79% say Republicans in Congress should do a better job of working with President Trump (starting to happen).;0.5399;['hearts', 'pledge', 'flag']
130;130;2018-02-24 21:18:01;94448;967508938425069568;False;22652;Twitter for iPhone;Dems are no longer talking DACA! â€œOut of sight, out of mind,â€� they say. DACA beneficiaries should not be happy. Nancy Pelosi truly doesnâ€™t care about them. Republicans stand ready to make a deal!;0.7774;['nation', 'nations', 't.co/rD9oTU8iex']
131;131;2018-02-24 21:07:43;74829;967506350283599872;False;16109;Twitter for iPhone;Unemployment claims are at the lowest level since 1973. Much of this has to do with the massive cutting of unnecessary and job killing Regulations!;-0.8932;['lot', 'interest', 'DACA']
132;132;2018-02-24 20:16:32;80461;967493467046899712;False;22690;Twitter for iPhone;Democrat judges have totally redrawn election lines in the great State of Pennsylvania. @FoxNews. This is very unfair to Republicans and to our country as a whole. Must be appealed to the United States Supreme Court ASAP!;0.8126;['daughter', 'country', 'person']
133;133;2018-02-24 18:54:14;86414;967472757025001472;False;20955;Twitter for iPhone;"Armed Educators (and trusted people who work within a school) love our students and will protect them. Very smart people. Must be firearms adept &amp; have annual training. Should get yearly bonus. Shootings will not happen again - a big &amp; very inexpensive deterrent. Up to States.";0.9468;['El', 'Mexico', 'killers']
134;134;2018-02-24 13:23:37;0;967389553362423808;True;37160;Twitter for iPhone;RT @realDonaldTrump: I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and endâ€¦;0.4767;['CNN', 'survivor', 'ratings']
135;135;2018-02-24 13:21:02;81402;967388904952344576;False;20535;Twitter for iPhone;So true Wayne, and Lowest black unemployment in history! https://t.co/gDxxJdZQUm;-0.4017;['nothing', 'officers', 'leaders']
136;136;2018-02-23 22:46:47;87142;967168890232082432;False;15608;Twitter for iPhone;Thank you to the great men and women of the United States @SecretService for a job well done!;0.8955;['U.S.', 'behalf', 'Nation']
137;137;2018-02-23 21:19:37;47602;967146956094083072;False;8994;Twitter for iPhone;"Today, @FLOTUS Melania and I were honored to welcome Prime Minister @TurnbullMalcolm and Mrs. Turnbull of Australia to the @WhiteHouse!

ðŸ‡ºðŸ‡¸ðŸ‡¦ðŸ‡ºPress Conference: https://t.co/rKokJGRsgu https://t.co/PkJUw8x9jb";0.7959;['talk', 'week', 'Weâ€™ll']
138;138;2018-02-23 17:12:40;85902;967084806726127616;False;20874;Twitter for iPhone;Our nationâ€™s motto is IN GOD WE TRUST. This week, our nation lost an incredible leader who devoted his life to helping us understand what those words really mean. We will never forget the historic crowds, the voice, the energy, and the profound faith of Billy Graham! #CPAC2018 https://t.co/5GDh7Jonkv;0.9363;['Great', 'folks', 'Wayne']
139;139;2018-02-23 17:08:42;76989;967083810981597184;False;18212;Twitter for iPhone;We salute our great American flag, we put our hands on our hearts for the pledge of Allegiance, and we all PROUDLY STAND for the National Anthem. #CPAC2018 https://t.co/qGKW2xGjP0;0.8567;['issue', 'mood', 'emphasis']
140;140;2018-02-23 17:06:36;69607;967083281974951936;False;16019;Twitter for iPhone;After years of rebuilding OTHER nations, we are finally rebuilding OUR nation - and we are restoring our confidence and our pride! #CPAC2018 https://t.co/rD9oTU8iex;0.8016;['school', 'teachers', 'sicko']
141;141;2018-02-23 13:09:54;98027;967023714268319744;False;24830;Twitter for iPhone;For those of you who are still interested, the Democrats have totally forgotten about DACA. Not a lot of interest on this subject from them!;0.5857;['police', 'minutes', 'problem']
142;142;2018-02-23 13:07:07;98737;967023015035797504;False;14510;Twitter for iPhone;My daughter, Ivanka, just arrived in South Korea. We cannot have a better, or smarter, person representing our country.;0.1516;['school', 'people', 'magnet']
144;144;2018-02-23 11:28:35;125750;966998215592677376;False;28423;Twitter for iPhone;MS-13 gang members are being removed by our Great ICE and Border Patrol Agents by the thousands, but these killers come back in from El Salvador, and through Mexico, like water. El Salvador just takes our money, and Mexico must help MORE with this problem. We need The Wall!;-0.7014;['teachers', 'time', 'students']
145;145;2018-02-23 01:26:26;113224;966846679784837120;False;32011;Twitter for iPhone;â€œSchool shooting survivor says he quit @CNN Town Hall after refusing scripted question.â€� @TuckerCarlson. Just like so much of CNN, Fake News. Thatâ€™s why their ratings are so bad! MSNBC may be worse.;-0.8652;[' Graham', 'prayers', 'passing']
146;146;2018-02-22 20:07:20;83274;966766375292358656;False;18621;Twitter for iPhone;"Today, it was my great honor to host a School Safety Roundtable at the @WhiteHouse with State and local leaders, law enforcement officers, and education officials.

There is nothing more important than protecting our children. They deserve to be safe, and we will deliver! https://t.co/WhC2AxgWXO";0.9097;['honor', 'officers', 'decoration']
147;147;2018-02-22 16:29:50;103358;966711641378381824;False;18326;Media Studio;On behalf of an entire Nation, CONGRATULATIONS to the U.S. Women's Hockey Team on winning the GOLD! #GoTeamUSA #Olympics https://t.co/3cUZwLVGua;0.8528;['meddling', 'investigation', 'place']
